,x,y,particle_id,frame_number
1796,1479.5,293.4761904761905,1558.0,87
1821,1382.7368421052631,304.13157894736844,1578.0,87
1814,1444.857142857143,301.5,1579.0,87
1825,1426.1304347826087,306.30434782608694,1582.0,87
1823,1501.2777777777778,305.3333333333333,1583.0,87
1833,1444.8,318.2,1590.0,87
1835,1493.421052631579,321.6842105263158,1592.0,87
1836,1516.235294117647,324.70588235294116,1593.0,87
1609,393.3703703703704,251.4814814814815,1604.0,87
1667,1477.0384615384614,261.03846153846155,1662.0,87
1683,562.0,269.5,1678.0,87
1777,490.5,287.5,1772.0,87
1781,1449.2,288.0,1776.0,87
1782,505.4375,289.21875,1777.0,87
1815,932.3333333333334,301.3333333333333,1810.0,87
1931,271.98,273.26,325.0,88
1968,333.72093023255815,278.6511627906977,350.0,88
1975,394.9148936170213,282.82978723404256,355.0,88
1972,412.8979591836735,280.6938775510204,361.0,88
1898,1486.0689655172414,261.7586206896552,517.0,88
1922,446.3076923076923,272.1730769230769,544.0,88
1945,1432.3783783783783,273.5405405405405,560.0,88
1944,1415.3777777777777,273.46666666666664,571.0,88
1989,442.725,285.725,595.0,88
2014,1420.4,288.8,629.0,88
1891,1272.7826086956522,259.6304347826087,954.0,88
1893,1350.2608695652175,259.95652173913044,955.0,88
1909,465.77777777777777,269.5,981.0,88
1970,1462.909090909091,278.90909090909093,995.0,88
1934,1224.4117647058824,272.3529411764706,999.0,88
2002,461.39473684210526,287.9736842105263,1052.0,88
1974,1320.735294117647,281.3235294117647,1055.0,88
1993,1304.162162162162,285.2162162162162,1073.0,88
1939,975.8541666666666,273.7291666666667,1074.0,88
2046,1256.4,303.6666666666667,1109.0,88
1846,318.3235294117647,252.35294117647058,1133.0,88
1855,1038.421052631579,252.57894736842104,1148.0,88
1839,1530.888888888889,243.77777777777777,1365.0,88
1847,355.43220338983053,253.76271186440678,1380.0,88
1857,1448.625,252.875,1394.0,88
1894,1424.25,259.45454545454544,1426.0,88
1953,1396.40625,275.28125,1480.0,88
1954,1498.878048780488,275.4634146341463,1485.0,88
1955,1516.878048780488,275.4634146341463,1486.0,88
1966,1545.3846153846155,277.61538461538464,1496.0,88
1987,1389.5,284.5,1519.0,88
1988,1450.0,284.15384615384613,1520.0,88
2013,1405.25,290.625,1545.0,88
2033,1026.7222222222222,298.6111111111111,1556.0,88
2024,1467.5,293.2857142857143,1558.0,88
2047,1369.3260869565217,303.7391304347826,1578.0,88
2042,1432.047619047619,301.2857142857143,1579.0,88
2050,1412.8823529411766,305.4117647058824,1582.0,88
2048,1488.7105263157894,304.57894736842104,1583.0,88
2060,1432.7714285714285,318.22857142857146,1590.0,88
2062,1483.8333333333333,321.2916666666667,1592.0,88
2063,1506.3333333333333,324.93333333333334,1593.0,88
1842,378.4642857142857,251.39285714285714,1604.0,88
1897,1465.4878048780488,260.7317073170732,1662.0,88
1911,557.2727272727273,269.5,1678.0,88
1995,477.19354838709677,287.258064516129,1772.0,88
2008,1436.2272727272727,288.40909090909093,1776.0,88
2009,491.79411764705884,289.4117647058824,1777.0,88
2032,933.875,297.875,1810.0,88
1848,471.9555555555556,252.2888888888889,1838.0,88
1902,1522.5,262.5,1892.0,88
1910,529.3333333333334,269.84444444444443,1900.0,88
1943,1291.2857142857142,273.5,1933.0,88
1973,547.8888888888889,281.3888888888889,1963.0,88
1983,567.156862745098,284.6862745098039,1973.0,88
2007,1506.3636363636363,286.90909090909093,1997.0,88
2018,1526.0,291.9736842105263,2008.0,88
2025,1544.1176470588234,293.8235294117647,2015.0,88
2053,1526.3333333333333,308.1666666666667,2043.0,88
2196,320.5111111111111,279.0,350.0,89
2204,383.5652173913044,283.17391304347825,355.0,89
2199,400.67391304347825,279.67391304347825,361.0,89
2130,1471.5882352941176,262.3235294117647,517.0,89
2161,433.0,272.5,544.0,89
2174,1402.7368421052631,273.36842105263156,571.0,89
2218,429.8974358974359,285.53846153846155,595.0,89
2234,1406.2173913043478,287.7826086956522,629.0,89
2122,1258.878048780488,259.4634146341463,954.0,89
2126,1337.7692307692307,260.5,955.0,89
2194,1450.1951219512196,278.9024390243902,995.0,89
2238,449.1219512195122,288.4634146341463,1052.0,89
2201,1306.0294117647059,280.4117647058824,1055.0,89
2216,1289.4333333333334,284.9,1073.0,89
2178,979.625,275.17857142857144,1074.0,89
2277,1243.1666666666667,303.76666666666665,1109.0,89
2082,304.0857142857143,254.02857142857144,1133.0,89
2095,1038.5,254.44444444444446,1148.0,89
2069,1519.5483870967741,244.29032258064515,1365.0,89
2075,341.70588235294116,253.5966386554622,1380.0,89
2098,1434.5,254.5,1394.0,89
2124,1410.025,259.425,1426.0,89
2184,1383.483870967742,275.83870967741933,1480.0,89
2181,1486.6904761904761,275.14285714285717,1485.0,89
2182,1502.0833333333333,274.77777777777777,1486.0,89
2192,1531.6363636363637,277.3181818181818,1496.0,89
2217,1373.9375,284.125,1519.0,89
2212,1437.6666666666667,283.73333333333335,1520.0,89
2250,1391.5652173913043,291.82608695652175,1545.0,89
2270,1032.9024390243903,300.390243902439,1556.0,89
2251,1455.4871794871794,293.15384615384613,1558.0,89
2278,1356.7619047619048,303.5,1578.0,89
2271,1422.0,300.7894736842105,1579.0,89
2282,1403.3666666666666,304.8666666666667,1582.0,89
2279,1474.2068965517242,303.9310344827586,1583.0,89
2292,1421.6216216216217,317.5405405405405,1590.0,89
2294,1472.28,321.24,1592.0,89
2295,1491.6923076923076,324.0,1593.0,89
2072,364.0,251.27777777777777,1604.0,89
2125,1451.9347826086957,260.2608695652174,1662.0,89
2141,547.3703703703703,269.3333333333333,1678.0,89
2222,464.5,286.5,1772.0,89
2235,1422.0416666666667,287.625,1776.0,89
2240,479.8857142857143,289.45714285714286,1777.0,89
2253,935.0425531914893,293.8510638297872,1810.0,89
2076,458.9347826086956,252.3695652173913,1838.0,89
2131,1509.0625,262.3125,1892.0,89
2140,516.5,269.5,1900.0,89
2173,1280.4615384615386,273.15384615384613,1933.0,89
2202,534.5,281.5,1963.0,89
2208,553.7551020408164,284.3061224489796,1973.0,89
2236,1496.5151515151515,287.27272727272725,1997.0,89
2247,1513.8297872340424,291.93617021276594,2008.0,89
2256,1530.5833333333333,293.75,2015.0,89
2286,1513.8695652173913,308.17391304347825,2043.0,89
2139,449.38461538461536,269.53846153846155,2129.0,89
2176,487.0408163265306,275.5204081632653,2166.0,89
2237,1588.7058823529412,287.5882352941176,2227.0,89
2422,308.7708333333333,277.7708333333333,350.0,90
